country,City,ClinicName,Latitude,Longitude,Address,Phone Number,Website,name,url
spain,Almoradí,Clínica Ufeal,38.1126987,-0.7885567,"C. Luis Buñuel, 48, Bajo, 03160 Almoradí, Alicante, Spain",966 78 07 76,https://www.novafertility.eu/,"Novafertility . Clínica de Ginecología, Fertilidad y Reproducción Asistida.",https://maps.google.com/?cid=11853289773391700442
spain,Aravaca,URH Garcia Del Real,40.4645153,-3.7863832,"Cam. de la Zarzuela, 19, Moncloa - Aravaca, 28023 Madrid, Spain",917 40 16 90,http://urh.es/,Fertility Clinic URH,https://maps.google.com/?cid=13656894777484679462
spain,Badajoz,CERHA,38.8658646,-6.9710793,"C. la Violeta, 4, 06010 Badajoz, Spain",924 21 51 86,,Extremadura Center for Assisted Human Reproduction,https://maps.google.com/?cid=1233429335433023797
spain,Badajoz,Instituto Extremeño de Reproducción Asistida,38.88217,-6.99527,"C. Julio Cienfuegos Linares, 21, 06006 Badajoz, Spain",924 28 69 62,https://www.iera.es/,Extremadura Institute of Health Assisted Reproduction Quirón,https://maps.google.com/?cid=7121118737599312696
spain,Baracaldo,Hospital Universitario Cruces,43.2825571,-2.9843738,"Cruces Plaza, 12, 48903 Barakaldo, Bizkaia, Spain",946 00 60 00,https://www.osakidetza.euskadi.eus/entidad/hospital-universitario-cruces/ab84-cerbus/es/,Cruces University Hospital,https://maps.google.com/?cid=3573317202874686448
spain,Barcelona,C.I.R.H,41.3993404,2.1506839,"Carrer de Balmes, 236, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",932 80 65 35,https://www.cirh.es/,CIRH,https://maps.google.com/?cid=11409172943090478391
spain,Barcelona,Centro de reproducción asistida clínica Sagrada Familia,41.4047366,2.1307163,"Pg. de la Bonanova, 39, Sarrià-Sant Gervasi, 08022 Barcelona, Spain",936 55 55 44,https://centrofertilidad.com/centro-en-barcelona/?utm_source=GMB&utm_medium=click_web&utm_campaign=barcelona,Centro de Fertilidad Barcelona,https://maps.google.com/?cid=13204426152754721230
spain,Barcelona,Centro Medico Teknon,41.4065664,2.1272565,"Carrer de Vilana, 12, Sarrià-Sant Gervasi, 08022 Barcelona, Spain",932 90 62 00,https://www.teknon.es/,Teknon Medical Center,https://maps.google.com/?cid=829021218588090378
spain,Barcelona,Clínica EUGIN,41.3992211,2.1506504,"Carrer de Balmes, 236, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",933 22 11 22,https://www.eugin.es/barcelona/?utm_medium=google&utm_source=mybusiness&utm_campaign=552,Clínica EUGIN Barcelona,https://maps.google.com/?cid=13720927652147991629
spain,Barcelona,Fertilab.Institut Catalá de Fertilitat,41.3927949,2.1320612,"Ronda del General Mitre, 14, Sarrià-Sant Gervasi, 08017 Barcelona, Spain",932 41 14 14,http://www.fertilab.com/,Fertilab Barcelona,https://maps.google.com/?cid=10681556960136844193
spain,Barcelona,Fundació Puigvert - Hospital de la Santa Creu i Sant Pau,41.4124576,2.1728312,"Carrer de Cartagena, 340-350, Horta-Guinardó, 08025 Barcelona, Spain",934 16 97 00,http://www.fundacio-puigvert.es/,Fundació Puigvert,https://maps.google.com/?cid=4572311280545613800
spain,Barcelona,General Lab,41.3912105,2.1467982,"Carrer del Comte d'Urgell, 270, L'Eixample, 08036 Barcelona, Spain",933 63 60 00,,General Lab,https://maps.google.com/?cid=11988956409494987172
spain,Barcelona,Gine-3,41.4004664,2.1454276,"Via Augusta, 134, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",933 23 63 06,http://www.gine3.com/,Centre Ginecològic Gine3,https://maps.google.com/?cid=17115397366231715877
spain,Barcelona,Gravida,41.3895377,2.130136,"Hospital de Barcelona, Av. Diagonal, 660, planta 16, Les Corts, 08034 Barcelona, Spain",932 06 64 89,https://gravida.com/,Gravida - Clínica de Reproducción asistida en Barcelona,https://maps.google.com/?cid=11689951333335312933
spain,Barcelona,H. Del Mar,41.3845118,2.1939045,"Pg. Marítim de la Barceloneta, 25, 29, Ciutat Vella, 08003 Barcelona, Spain",932 48 30 00,https://www.parcdesalutmar.cat/,Hospital del Mar,https://maps.google.com/?cid=11057428783107934821
spain,Barcelona,Hospital Clínic de Barcelona,41.3894185,2.1522074,"Carrer de Villarroel, 170, L'Eixample, 08036 Barcelona, Spain",932 27 54 00,http://www.clinicbarcelona.org/,Hospital Clínic de Barcelona,https://maps.google.com/?cid=8911687898509454375
spain,Barcelona,Hospital Quiron Barcelona,41.4156852,2.1385657,"Plaça d'Alfonso Comín, 7, Gràcia, 08023 Barcelona, Spain",932 55 40 00,https://www.quironsalud.es/hospital-barcelona,Hospital Quirónsalud Barcelona,https://maps.google.com/?cid=5782493213277759372
spain,Barcelona,Hospital Valle Hebrón,41.4282188,2.1409231,"Pg. de la Vall d'Hebron, 119, Horta-Guinardó, 08035 Barcelona, Spain",934 89 30 00,https://hospital.vallhebron.com/,Vall d'Hebron University Hospital,https://maps.google.com/?cid=433842662973216885
spain,Barcelona,Institut Dexeus,41.3850131,2.1256223,"Carrer de Sabino Arana, 19 Ed, Distrito de Les Corts, 08028 Barcelona, Spain",932 27 47 47,https://www.quironsalud.es/dexeus-barcelona,Hospital Universitari Dexeus - Grup Quirónsalud,https://maps.google.com/?cid=17590495073194769041
spain,Barcelona,Institut Marques,41.3893491,2.1285548,"Av. Diagonal, 662, 664, Les Corts, 08034 Barcelona, Spain",932 85 82 16,https://www.institutomarques.com/utm_source=google&utm_medium=organic&utm_campaign=gmb,Institut Marquès Barcelona - Clínica de Reproducció Assistida,https://maps.google.com/?cid=6794188154517293758
spain,Barcelona,IVI Barcelona,41.3834788,2.1486151,"Carrer de Mallorca, 45, L'Eixample, 08029 Barcelona, Spain",651 79 10 00,https://ivi.es/clinicas/barcelona/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-barcelona_conversion,IVI Barcelona - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=16089378190761013154
spain,Barcelona,Girexx Barcelona - Fertility Clínics SL.,41.408337,2.178243,"260, Carrer de Cartagena, 258, L'Eixample, 08025 Barcelona, Spain",935 95 20 10,http://girexx.com/,Girexx,https://maps.google.com/?cid=2507961246412493652
spain,Barcelona,Fertty,41.3911783,2.174949,"Carrer d'Ausiàs Marc, 25, L'Eixample, 08010 Barcelona, Spain",937 37 81 90,https://fertty.com/,Fertty,https://maps.google.com/?cid=62084056342579094
spain,Barcelona,FECUNMED-Hospital Universitari Sagrat Cor,41.388845,2.145732,"Carrer de Viladomat, 288, L'Eixample, 08029 Barcelona, Spain",933 22 11 11,https://www.hscor.com/idcsalud-client/cm/sagrat-cor/tkMain?locale=es_ES,Hospital Universitari Sagrat Cor,https://maps.google.com/?cid=11255164662613228102
spain,Benalmádena,IVI Malaga,36.5981796,-4.5584769,"Av de los Argonautas, s/n, Planta 1 (Hospital Xanit), 29630 Benalmádena, Málaga, Spain",900 847 300,https://ivi.es/clinicas/benalmadena/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-vigo_conversion,Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=10021043200055825680
spain,Beniarbeig,IREMA,38.8230011,-0.0012496,"Av. del Verger, 10, 03778 Beniarbeig, Alicante, Spain",966 47 72 65,https://www.irema.org/,Clínica Irema Beniarbeig Fertilidad y Reproducción Asistida,https://maps.google.com/?cid=16508899354638112935
spain,Benidorm,IMED Hospitales,38.5412884,-0.1063413,"Calle Dr. Santiago Ramón y Cajal, 7, 03503 Benidorm, Alicante, Spain",966 87 87 87,http://www.imedlevante.com/,Hospital IMED Levante,https://maps.google.com/?cid=2064042991042235613
spain,Bilbao,Clínica Ginecológica Bilbao,43.258595,-2.915215,"Mendiri Maisuaren Kalea, s/n, 48006 Bilbo, Bizkaia, Spain",944 73 00 18,http://www.cgb-bilbao.com/,Clínica Ginecológica Bilbao,https://maps.google.com/?cid=13708892733626302718
spain,Bilbao,Consultorio Ginecologico Elcano,43.264362,-2.9366862,"Colón de Larreátegui K., 47, Abando, 48011 Bilbo, Bizkaia, Spain",944 23 50 16,http://www.elcano7.com/,Clinica Ginecológica Elcano,https://maps.google.com/?cid=3045453827100783711
spain,Bilbao,Instituto IGIN,43.2671124,-2.9409662,"C. del Lehendakari Leizaola, 27, Planta Baja, Abando, 48011 Bilbao, Vizcaya, Spain",946 51 07 00,http://www.institutoigin.com/,IGIN - Especialistas Reproducción Asistida,https://maps.google.com/?cid=5658389338392654237
spain,Bilbao,Quiron Bilbao,43.2674431,-2.9374459,"Euskadi Pl., 7, Abando, 48009 Bilbao, Vizcaya, Spain",944 89 80 30,https://www.quironsalud.es/plaza-euskadi,Centro Médico Quirónsalud Plaza Euskadi,https://maps.google.com/?cid=12629829430647151886
spain,Bilbao,Reproducción Bilbao,43.2685291,-2.953303,"C. Morgan Kalea, 2B, Deusto, 48014 Bilbao, Vizcaya, Spain",946 11 12 13,https://reproduccionbilbao.es/,Reproducción Bilbao,https://maps.google.com/?cid=14707203074722085607
spain,Bilbao,Clínica Euskalduna,43.2595719,-2.9320233,"Euskalduna Kalea, 10, Abando, 48008 Bilbo, Bizkaia, Spain",944 10 37 52,http://www.euskaldunaconsultasmedicas.com/,Clínica Euskalduna,https://maps.google.com/?cid=12813358271219084232
spain,Boadilla del Monte,HM Fertility Center Montepríncipe,40.414287,-3.844959,"Av. de Montepríncipe, 25, 28660 Boadilla del Monte, Madrid, Spain",900 111 010,https://www.hmfertilitycenter.com/,HM Fertility Center,https://maps.google.com/?cid=589087007898897578
spain,Burjassot,UR IMED Valencia.,39.5022704,-0.4086407,"Av. de la Ilustración, 1, 46100 Burjasot, Valencia, Spain",963 00 30 17,http://www.urimedvalencia.com/,Unidad de Reproducción Asistida IMED Valencia,https://maps.google.com/?cid=7672171807416289082
spain,Cáceres,Clínica Norba,39.4698425,-6.3889631,"C. Amberes, 27, 29, Oeste, 10005 Cáceres, Spain",927 62 96 19,http://www.clinicanorba.com/,Clinica Norba,https://maps.google.com/?cid=8984762619000986085
spain,Cádiz,Clínica La Salud,36.5321093,-6.2958207,"C. Feduchy, 8, 11001 Cádiz, Spain",956 22 53 01,https://www.grupohla.com/hlahospitallasalud,HLA Hospital La Salud,https://maps.google.com/?cid=16318318796340249395
spain,Cádiz,H. U. Puerta del Mar,36.5090347,-6.2779292,"Av. Ana de Viya, 21, 11009 Cádiz, Spain",956 00 21 00,http://www.hupm.com/,Hospital Universitario Puerta del Mar,https://maps.google.com/?cid=13196520708280320098
spain,Carcaixent,FIVIR,39.4497576,-0.3607439,"Carrer Blas Gámez Ortiz, Quatre Carreres, 46013 València, Valencia, Spain",961 10 54 54,http://www.fivir.es/,Instituto FIVIR | Clínica de fertilidad y reproducción asistida en Valencia,https://maps.google.com/?cid=16176872337066073280
spain,Cartagena,"Instituto Bernabéu Cartagena, SL.",37.6099968,-0.9943324,"C. Duque Severiano, 5, 30205 Cartagena, Murcia, Spain",968 32 15 20,https://www.institutobernabeu.com/es/centro/cartagena/?utm_source=google&utm_medium=maps&utm_campaign=GoogleMyBusiness&utm_term=Cartagena,Instituto Bernabeu Cartagena,https://maps.google.com/?cid=13046920483122199809
spain,Cartagena,IVI Cartagena,37.61582,-0.993408,"C Santiago Ramón Y Cajal, 106, 30205 Cartagena, Murcia, Spain",651 79 10 00,https://ivi.es/clinicas/cartagena/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-cartagena_conversion,IVI Cartagena - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=10161241655026163061
spain,Castellón,H. General De Castelllon,40.0023167,-0.0416058,"Avinguda de Benicàssim, 128, 12004 Castelló de la Plana, Castelló, Spain",964 72 50 00,https://castellon.san.gva.es/ca/hospital-general,Hospital General Universitari a Castelló,https://maps.google.com/?cid=4650100537477727584
spain,Castellón,Hospital Rey Don Jaime,39.9972056,-0.0365239,"Carrer Santa Maria Rosa Molas, 25, 12004 Castelló de la Plana, Castelló, Spain",964 72 60 00,https://vithas.es/centro/vithas-hospital-castellon/,Hospital Vithas Castellón,https://maps.google.com/?cid=338610629219917180
spain,Castellón,IVI Castellón,39.9935485,-0.033307,"Av. dels Caputxins, 63, 12004 Castelló de la Plana, Castelló, Spain",651 79 10 00,https://ivi.es/clinicas/castellon/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-castellon_conversion,IVI Castellón - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=3032549956197051882
spain,Ciudad Real,Clínica Rubal,38.9757957,-3.9137379,"Av. Parque de Cabañeros, 6, 13005 Ciudad Real, Spain",926 27 00 22,https://rubal.es/,Clínica Rubal,https://maps.google.com/?cid=1985178317359974168
spain,Ciudad Real,QuirónSalud Ciudad Real,38.9797782,-3.9388343,"C. Alisos, 19, 13002 Ciudad Real, Spain",926 25 50 08,https://www.quironsalud.es/ciudad-real,Hospital Quirónsalud Ciudad Real,https://maps.google.com/?cid=8590174752633499870
spain,Ciutadella de Menorca,IBILAB Menorca,39.9969163,3.8323944,"Carrer de Madrid, 12, 07760 Ciutadella de Menorca, Illes Balears, Spain",,,Ibilab Menorca,https://maps.google.com/?cid=18049345380482007251
spain,Córdoba,Clínica Bau - Cordoba,37.9033723,-4.7902672,"Av. del Brillante, 91, Nte. Sierra, 14012 Córdoba, Spain",957 49 20 49,https://www.clinicabau.com/,Hospital Clinica Bau,https://maps.google.com/?cid=16417295599854675365
spain,Córdoba,Clínica IFEM,37.8746252,-4.8004126,"C. Escritora Ángeles López de Ayala, 7, 14005 Córdoba, Spain",957 34 57 92,http://www.clinicaifem.com/,CLINICA IFEM,https://maps.google.com/?cid=8327663546050147073
spain,Córdoba,Clínica Povedano,37.9036791,-4.7947432,"C. Poeta Valdelomar Pineda, 15, Nte. Sierra, 14012 Córdoba, Spain",957 28 23 29,https://doctorespovedano.com/,Gynecological Clinic Doctors Povedano,https://maps.google.com/?cid=6236690482953798030
spain,Córdoba,H. U. Reina Sofia,37.8677597,-4.7977996,"Av. Menéndez Pidal, s/n, Poniente Sur, 14004 Córdoba, Spain",,http://www.juntadeandalucia.es/servicioandaluzdesalud/hrs3,Hospital Universitario Reina Sofia,https://maps.google.com/?cid=6834295919267081244
spain,El Ejido,Clínica JOFRE-FIV,36.7745491,-2.8055374,"Blvr. de el Ejido, 430, 04700 El Ejido, Almería, Spain",950 48 09 80,https://www.clinicajofrefiv.es/,Clínica Jofrefiv,https://maps.google.com/?cid=18340285120136728437
spain,El Palmar,Hospital Clínico Universitario Virgen de la Arrixaca,37.9326574,-1.162527,"Ctra. Madrid-Cartagena, s/n, 30120 El Palmar, Murcia, Spain",968 36 95 00,http://www.murciasalud.es/seccion.php?idsec=347,Virgen of Arrixaca University Clinical Hospital,https://maps.google.com/?cid=2123067544921391013
spain,Elche,H. General De Elche,38.2600447,-0.6849144,"Carrer Almazara, 11, 03203 Elche, Alicante, Spain",966 61 69 00,http://www.elche.san.gva.es/portada,Hospital General Universitario de Elche,https://maps.google.com/?cid=17304815164687683742
spain,Elche,In Vitam Centro de Medicina Reproductiva,38.2733318,-0.6864399,"Avinguda de la Universitat d'Elx, 24, 03202 Elche, Alicante, Spain",,http://www.invitam.es/,In Vitam,https://maps.google.com/?cid=13806898717809622406
spain,Figueres,FIV Obradors,42.2626134,2.9583641,"Avinguda de Salvador Dalí i Domènech, 85, 17600 Figueres, Girona, Spain",972 50 05 00,http://www.fivobradors.com/,FIV Obradors,https://maps.google.com/?cid=9625120966442943713
spain,Fuengirola,Clínica Fertia,36.5433714,-4.6241315,"N° 4, Av. Alcalde Clemente Díaz Ruiz, 29640 Fuengirola, Málaga, Spain",952 59 23 23,http://www.clinicafertia.com/,Clínica Fertia,https://maps.google.com/?cid=5092926242210383639
spain,Getafe,H. De Getafe,40.3125445,-3.7423229,"Carr. Madrid - Toledo, Km 12,500, 28905 Getafe, Madrid, Spain",916 83 93 60,https://www.comunidad.madrid/hospital/getafe/,Getafe University Hospital,https://maps.google.com/?cid=8023950804670257929
spain,Getafe,Instituto Para El Estudio De La Esterilidad,40.3046051,-3.7254008,"C. Arboleda, 34, 28901 Getafe, Madrid, Spain",916 01 92 35,https://estudioesterilidad.com/,Instituto para el Estudio de la Esterilidad - IEE,https://maps.google.com/?cid=6342234251596942186
spain,Gijón,FIV4-Instituto de Reproducción Humana Gijón,,,,,,,
spain,Gijón,Clínica Ergo Biotech SL,43.53501,-5.67832,"Av. de Portugal, 96-98, 100 bajo, Gijon-Sur, 33207 Gijón, Asturias, Spain",984 83 30 03,https://clinicaergo.com/,Clínica ERGO,https://maps.google.com/?cid=13269251886625100703
spain,Girona,Centro De Genética Girona,41.9816167,2.8189397,"Carrer Barcelona, 2, 17002 Girona, Spain",972 21 74 07,https://www.ueg-reproduccion.com/,Centre de Genètica Girona,https://maps.google.com/?cid=9901378369833279919
spain,Girona,Girexx (FIV Girona SLP),41.9761934,2.8251163,"Carrer Heroïnes de Santa Bàrbara, 6, 17004 Girona, Spain",972 22 60 04,http://www.girexx.cat/,Girexx,https://maps.google.com/?cid=12388023034945323489
spain,Girona,Hospital Universitari De Girona Doctor Josep Trueta,41.9975709,2.8199659,"Avinguda de França, S/N, 17007 Girona, Spain",972 94 02 00,,Hospital Universitari de Girona Doctor Josep Trueta,https://maps.google.com/?cid=1949199503781137906
spain,Girona,Unitat de Reproduccio Humana i Diagnostìc Genètic. Clínica Girona,41.9632949,2.8113794,"Carrer Barcelona, 204-206, 2a planta, 17005 Girona, Spain",972 20 52 62,http://www.girofiv.com/,GIROFIV - Clínica Girona - Unitat de Reproducció Assistida,https://maps.google.com/?cid=10148476971766228224
spain,Guadalajara,FIV Laber,40.6296609,-3.1758087,"C/ Constitución, 18, 19003 Guadalajara, Spain",949 20 79 96,http://www.fivlaber.es/,Fivlaber,https://maps.google.com/?cid=1802942020261696547
spain,Granada,Clínica Sanabria,37.1839997,-3.6035582,"Av. de la Constitución, 4, Albaicín, 18012 Granada, Spain",958 20 42 52,https://clinicasanabria.com/?utm_source=google&utm_medium=Maps&utm_campaign=Google%20Maps&utm_content=web,Sanabria clinic Granada,https://maps.google.com/?cid=16975261577553329593
spain,Granada,H.U. Virgen de las Nieves,37.1886365,-3.609843,"Av. de las Fuerzas Armadas, 2, Beiro, 18014 Granada, Spain",958 02 00 00,http://www.huvn.es/,Virgen de las Nieves University Hospital,https://maps.google.com/?cid=15211791854395474726
spain,Granada,Instituto Avantia de Fertilidad,37.1586661,-3.6077285,"C. Emir, 1, Ronda, 18006 Granada, Spain",958 08 10 49,https://www.avantiafertilidad.com/,Fertility Institute Avantia,https://maps.google.com/?cid=16141344362306383665
spain,Granada,MAR&Gen,37.1639348,-3.6017589,"C. Rey Abu Said, 6T, Ronda, 18006 Granada, Spain",958 12 02 06,https://www.clinicamargen.com/en/,MAR&Gen,https://maps.google.com/?cid=499762329821817591
spain,Granada,UR HOSPITAL INMACULADA,37.1639774,-3.6081701,"Calle Dr. Alejandro Otero, 8, Ronda, 18004 Granada, Spain",958 25 38 00,https://www.grupohla.com/hlahospitalinmaculada,HLA Hospital Universitario Inmaculada,https://maps.google.com/?cid=15932436673838939009
spain,Granada,VITHAS Hospital la Salud,37.1646815,-3.572598,"Av. Santa María de la Alhambra, 6, Genil, 18008 Granada, Spain",958 80 88 80,https://vithas.es/centro/vithas-hospital-granada/,Hospital Vithas Granada,https://maps.google.com/?cid=18237236312150370453
spain,Granada,"Aluz, Clínica de Fertilidad Avanzada",37.1598403,-3.608306,"C. José Luis Pérez Pujadas, s/n, Ronda, 18006 Granada, Spain",958 04 58 79,https://aluz.es/,Aluz Clínica de Fertilidad Avanzada Granada,https://maps.google.com/?cid=16323181625003510758
spain,Granada,Clínica Pedrosa,37.1715834,-3.6070615,"Cam. de Rda., 79, Ronda, 18004 Granada, Spain",958 26 74 94,https://cpedrosa.com/?utm_source=business&utm_medium=organic&utm_campaign=my_business,Ginecólogas Granada - Clínica Pedrosa - Ginecóloga,https://maps.google.com/?cid=11024391509838859010
spain,Granada,Clínica INAGOR,37.1755291,-3.6017554,"C. Alhóndiga, 37, Centro, 18001 Granada, Spain",958 52 05 99,http://www.clinicadoctormenjon.com/,"Dr. Menjon Beltrán, Salomón Clínica Inagor - Clínica Ginecológica - Ginecólogos",https://maps.google.com/?cid=3013835154813698575
spain,Granollers,FECUNMED,41.6069107,2.289931,"Plaça de Pau Casals, s/n Edifici Mútua del Carme, 3a planta, 08402 Granollers, Barcelona, Spain",938 61 18 28,https://fecunmed.com/,FecunMed - Fertilidad y reproducción asistida en Granollers,https://maps.google.com/?cid=17610567129143346282
spain,Huelva,Hospital Costa de la Luz,37.2668184,-6.9537073,"C. Punta Umbría, 8, 21002 Huelva, Spain",959 24 21 00,https://www.quironsalud.es/huelva/,Hospital Quirónsalud Huelva,https://maps.google.com/?cid=11388830534466699863
spain,Huelva,Hospital Vázquez Díaz,37.279777,-6.9210937,"Avenida Nte, s/n, 21080 Huelva, Spain",959 01 46 20,http://ahjuanramonjimenez.es/,Hospital Vázquez Díaz,https://maps.google.com/?cid=16081343187388977335
spain,Ibiza,Hospital Can Misses,38.9159687,1.4188528,"Carrer de Corona, s/n, 07800 Eivissa, Illes Balears, Spain",971 39 70 00,https://m.facebook.com/pages/Hospital-Can-Misses/141796475875007,Hospital Can Misses,https://maps.google.com/?cid=5460484825165009406
spain,Ibiza,IBILAB Pititusses,38.912357,1.4303906,"C, Avinguda d'Ignasi Wallis, nº 32, 07800 Ibiza, Illes Balears, Spain",651 79 10 00,https://ivi.es/clinicas/ibiza/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-ibiza_conversion,IVI Ibiza - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=7459600308965408215
spain,Jaén,CARHA,37.7749669,-3.7940377,"Av. del Ejército Español, 16, 1º, 23005 Jaén, Spain",607 22 68 52,https://www.carha.es/,CARHA,https://maps.google.com/?cid=14851926519461061934
spain,Jaén,Ciudad de Jaén,37.779552,-3.7849699,"Jaén, Spain",,,Jaén,"https://maps.google.com/?q=Ja%C3%A9n,+Spain&ftid=0xd6dd713cb5302c7:0x9cfb2c858b405702"
spain,Jerez De La Frontera,ULTRAFIV-BAHIA S.L.,36.668905,-6.13974,"Avda. de la Puerta del Sur S/N, 11408 Jerez de la Frontera, Cádiz, Spain",956 35 71 54,http://urpuertadelsur.com/la-clinica-ultra-fiv-bahia-se-integra-en-el-grupo-ur-con-el-nombre-de-unidad-de-reproduccion-hla-puerta-del-sur/,Clinica de Reproducción Asistida Ultra Fiv Bahía,https://maps.google.com/?cid=13634845638743945906
spain,Jerez De La Frontera,Clínica Serman,36.6925653,-6.1242732,"P.º la Rosaleda, 40, 11405 Jerez de la Frontera, Cádiz, Spain",956 30 12 11,https://www.grupohla.com/hlaclinicaserman,HLA Clínica Serman,https://maps.google.com/?cid=8990017939575936060
spain,Jerez De La Frontera,Clínica Beiman,36.7021563,-6.1365036,"Av. los Álamos, 2, 11407 Jerez de la Frontera, Cádiz, Spain",856 14 25 62,https://www.clinicabeiman.es/,Clínica Beiman Jerez - Montealto,https://maps.google.com/?cid=13747577534143147913
spain,La Cañada,Unidad de Reproducción Hospital Virgen del Mar,36.8205658,-2.4342044,"C. Nueva Musa, 04007 Almería, Spain",950 62 16 32,https://grupointernacionalur.com/clinicas/ur-almeria/,Unidad de Reproducción (UR) Hospital Mediterráneo,https://maps.google.com/?cid=8149313541742444518
spain,La Laguna,Centro de Asistencia a la Reproducción Humana de Canarias,28.4889297,-16.3193028,"C. Manuel de Ossuna, 43, 45 Bajo, 38202 La Laguna, Santa Cruz de Tenerife, Spain",922 26 64 81,http://www.fivap.com/,FIVAP,https://maps.google.com/?cid=15616070099403238973
spain,La Laguna,H. Universitario De Canarias,28.4565493,-16.2919278,"Carretera Ofra S/N, 38320 La Laguna, Santa Cruz de Tenerife, Spain",922 67 80 00,http://www.gobiernodecanarias.org/sanidad/scs/huc,Hospital Universitario de Canarias,https://maps.google.com/?cid=3055465991289626456
spain,Las Palmas de Gran Canaria,CIRA Las Palmas,28.1262436,-15.4293999,"Calle Dr. José Juan Megías, 13, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",928 23 24 00,,C.I.R.A Centro Integral de Reproducción Asistida,https://maps.google.com/?cid=11487125584734397074
spain,Las Palmas de Gran Canaria,H.U.Materno Infantil de Las Palmas de Gran Canaria,28.0811487,-15.4176147,"Avenida Marítima del Sur, s/n, 35016 Las Palmas de Gran Canaria, Las Palmas, Spain",928 44 45 00,https://www3.gobiernodecanarias.org/sanidad/scs/organica.jsp?idCarpeta=04d48f0a-541c-11de-9665-998e1388f7ed,Hospital Materno Infantil de Gran Canaria,https://maps.google.com/?cid=2864698486325173386
spain,Las Palmas de Gran Canaria,"Instituto Canario De Infertilidad, S.L.",28.1162636,-15.4464847,"Edificio Corona, Av. Juan Carlos I, 17, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",651 79 10 00,https://ivi.es/clinicas/las-palmas/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-las-palmas_conversion,IVI Las Palmas - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=1209485470824736165
spain,Las Palmas de Gran Canaria,IVI Las Palmas,28.1162636,-15.4464847,"Edificio Corona, Av. Juan Carlos I, 17, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",651 79 10 00,https://ivi.es/clinicas/las-palmas/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-las-palmas_conversion,IVI Las Palmas - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=1209485470824736165
spain,Las Palmas de Gran Canaria,CIRA Las Palmas,28.1262436,-15.4293999,"Calle Dr. José Juan Megías, 13, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",928 23 24 00,,C.I.R.A Centro Integral de Reproducción Asistida,https://maps.google.com/?cid=11487125584734397074
spain,Leioa,IVI Bilbao,43.3306545,-2.9961002,"Landabarri Bidea, 3, 2ª planta, 48940 Leioa, Bizkaia, Spain",651 79 10 00,https://ivi.es/clinicas/bilbao/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-bilbao_conversion,IVI Bilbao - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=17580468284023492287
spain,León,Centro Asistencial Universitario de León( CAULE ),42.618841,-5.5724197,"Calle Altos de Nava, s/n, 24008 León, Spain",987 23 74 00,https://www.saludcastillayleon.es/ciudadanos/es/mapa-centros-salud-castilla-leon/141807,University Hospital of León,https://maps.google.com/?cid=11880371083093710538
spain,León,Centro Ginecológico de León,42.5899038,-5.5722614,"C. Marqueses de San Isidro, 11, 24004 León, Spain",987 21 54 71,http://www.centrogine.es/,Centro Ginecológico de León,https://maps.google.com/?cid=9339435762661744112
spain,Lleida,Avantmedic Unitat de la Dona,41.6207898,0.6186405,"Av. Alcalde Rovira Roure, 20, 25006 Lleida, Spain",973 72 80 90,http://www.avantmedic.com/ca/arees/el-raco-de-la-mare/,Racó de La Mare by Avantmèdic,https://maps.google.com/?cid=2833574122874034571
spain,Lleida,FIV Lleida,41.6140848,0.6189224,"Carrer Alcalde Sol, 4, 25003 Lleida, Spain",973 28 81 27,http://www.urfivlleida.com/,UR FIVLLEIDA,https://maps.google.com/?cid=3042191903412007228
spain,Lleida,CEFER Lleida,41.612754,0.6211407,"Carrer Governador Montcada, 13, Bajos, 25002 Lleida, Spain",973 27 30 69,http://www.institutocefer.com/,Institut de Reproducció CEFER Lleida,https://maps.google.com/?cid=2357339350260923822
